"X","Y","L1","L2"
662.624836980199,6210.61031697265,1,1
663.335032159389,6211.32019950609,1,1
664.307281380244,6212.14174711203,1,1
664.717987803471,6212.77801529867,1,1
665.054341877852,6213.63753806053,1,1
665.12976625613,6214.79610093607,1,1
664.868881713632,6215.61908297947,1,1
664.533006569032,6216.21699992956,1,1
664.196722473041,6216.70310872429,1,1
663.487357282862,6217.37691574608,1,1
662.927341451054,6217.67648450566,1,1
662.256139987781,6217.97666273778,1,1
661.35975835161,6218.20129951602,1,1
660.686969014822,6218.50034324296,1,1
660.127209390883,6219.21126438805,1,1
659.978514601615,6219.88442267797,1,1
659.568912400558,6220.78120703857,1,1
659.493482482787,6221.45505688753,1,1
659.382052895479,6222.12832816099,1,1
659.009387586762,6223.21265803501,1,1
658.673897709835,6223.81099093163,1,1
658.300927983721,6224.29738118121,1,1
657.964482900241,6224.74611010003,1,1
657.442652501163,6225.64401560766,1,1
656.919806391251,6227.32692440781,1,1
656.696590931472,6228.11222303269,1,1
656.397939122375,6228.78507808347,1,1
655.913249451538,6229.57064413365,1,1
655.540205926158,6230.13074121841,1,1
655.05394799439,6230.65454338931,1,1
654.643786392206,6231.06636107955,1,1
653.859751202974,6231.36570278911,1,1
653.001267034732,6231.36592889056,1,1
652.365944489485,6231.40487173774,1,1
651.618969783896,6231.62857411999,1,1
650.984927164441,6231.92827524281,1,1
650.238558851516,6232.49012530116,1,1
649.715034809347,6232.75138766477,1,1
649.193060381364,6233.05180076786,1,1
648.520450638845,6233.27569897104,1,1
647.58695876422,6233.23867230939,1,1
646.877515466322,6232.94013136529,1,1
645.981076177148,6232.45517069432,1,1
644.674088409074,6231.44608266887,1,1
644.113522843931,6231.07276492556,1,1
643.40368075306,6230.51224340913,1,1
642.656740374207,6229.83968619981,1,1
641.947213216167,6229.3159226387,1,1
641.124756405934,6228.79325729142,1,1
640.378141281265,6228.49462299495,1,1
639.519257729293,6228.23368956016,1,1
638.883550572565,6228.04729035779,1,1
638.286599582515,6227.86057298567,1,1
637.465432942768,6227.74824811751,1,1
636.606691570712,6227.71223871846,1,1
635.747513736821,6227.74948857045,1,1
634.402729105984,6227.82474708967,1,1
633.544425801259,6228.04984526271,1,1
632.984067251455,6228.23717957148,1,1
632.162912045417,6228.4611481635,1,1
631.416291573409,6228.76147507564,1,1
630.594757208676,6229.09830018033,1,1
629.810486777427,6229.21119021063,1,1
628.316784868987,6229.0624934058,1,1
627.420880016835,6228.94989028287,1,1
626.561683251041,6228.87551215295,1,1
625.590747376313,6228.76448219238,1,1
624.881413269817,6228.65236837262,1,1
624.320820309207,6228.54047408657,1,1
623.574164900346,6228.50441113204,1,1
622.08017712729,6228.6539685177,1,1
621.33407831661,6228.76653135992,1,1
620.735711294285,6228.91658243435,1,1
620.13917831586,6229.10366631698,1,1
619.503650432149,6229.36623928514,1,1
618.981020351255,6229.62784699835,1,1
618.347278842841,6230.00235942079,1,1
617.674698483165,6230.45149576882,1,1
616.965389620789,6230.86322439391,1,1
616.293306467652,6231.20002827516,1,1
615.658312057002,6231.49881893567,1,1
614.87467193601,6231.87321835885,1,1
614.091091091741,6232.28547413698,1,1
612.597608336937,6232.80918515413,1,1
611.85049621273,6233.14592175413,1,1
611.10353222561,6233.40809166125,1,1
610.319765876176,6233.70762630237,1,1
609.609937503591,6233.96970353461,1,1
608.938052188269,6234.08290137865,1,1
608.228377800814,6234.34436411553,1,1
607.370226335948,6234.56992417101,1,1
606.585957017766,6234.7941201582,1,1
605.801812383368,6234.98146281219,1,1
605.205079011899,6235.24325748068,1,1
604.644452437835,6235.6546054503,1,1
604.084348074511,6236.51508433031,1,1
603.861073048512,6237.37494127129,1,1
603.636912662812,6238.27253549977,1,1
603.115074992833,6239.02018313044,1,1
601.471992932026,6239.2836042124,1,1
600.613040535047,6239.28323999005,1,1
599.717290112192,6239.3212026396,1,1
598.18569121491,6239.39694204832,1,1
597.475871450963,6239.32290095523,1,1
596.692325641195,6239.24811914826,1,1
595.795055344287,6239.06219456293,1,1
594.899510607397,6238.83828592299,1,1
593.927961909193,6238.80110662496,1,1
593.032653953043,6238.68929869831,1,1
592.173153330386,6238.54024904032,1,1
591.351864713406,6238.27876353571,1,1
590.716785465207,6238.05578448411,1,1
589.969870194645,6237.75625479247,1,1
589.334467806033,6237.49572401568,1,1
588.475639368228,6237.15926662159,1,1
587.616839847766,6236.86078452697,1,1
586.87007999851,6236.67442412781,1,1
586.122830656337,6236.60018067069,1,1
585.263854042323,6236.67513230513,1,1
584.51723731081,6236.71290567917,1,1
583.882819449613,6236.86265386202,1,1
583.322574296682,6237.0877912775,1,1
582.277108416465,6238.02262642761,1,1
581.717326095611,6238.43400834549,1,1
581.082990245122,6238.69581475865,1,1
580.521981035866,6238.73402335504,1,1
579.774941177581,6238.21119206826,1,1
579.476602502467,6237.53762448254,1,1
579.25238472634,6236.94014319279,1,1
579.177123280774,6236.15479649058,1,1
578.878069847985,6235.40688233213,1,1
578.3551091163,6234.58566542832,1,1
577.793992013605,6233.61350000346,1,1
577.383260276981,6232.26787822403,1,1
577.382714846971,6231.40832195261,1,1
577.530986515845,6230.17431854917,1,1
577.643479193673,6229.08960600854,1,1
577.755130928065,6228.15560961793,1,1
578.053228062331,6227.18347310169,1,1
578.239220640174,6226.28609053713,1,1
578.463134132985,6225.38857602207,1,1
578.874346669553,6224.67798823507,1,1
580.291808487312,6223.14445540478,1,1
580.889422346871,6222.58237439302,1,1
581.487115609147,6222.17197162265,1,1
582.308182301437,6221.64746577009,1,1
583.054910365985,6221.19897537649,1,1
583.764043675678,6220.7876382769,1,1
584.585361292384,6220.37479632595,1,1
585.294654084062,6219.9259584526,1,1
585.892835068792,6219.62701403942,1,1
586.601373277959,6219.1782909878,1,1
587.72156568534,6218.61666116137,1,1
588.65504271841,6218.05440851851,1,1
589.662716166899,6217.68040319745,1,1
590.596768661005,6217.3814448376,1,1
591.268557234138,6217.00708118743,1,1
591.715565478547,6216.22155256284,1,1
591.8650771533,6215.13703428762,1,1
591.453873962048,6214.27760579045,1,1
590.931038519545,6213.79126751271,1,1
589.884999595259,6213.2693819057,1,1
589.28780677131,6213.00764100186,1,1
588.465566555039,6212.63432303395,1,1
587.681219851674,6212.44794440903,1,1
586.972536324058,6212.37327591401,1,1
586.075716532706,6212.14923106258,1,1
585.254338893969,6212.00040230364,1,1
584.507140033786,6211.85101084961,1,1
583.798290910699,6211.77724530564,1,1
582.117216392877,6211.77795840408,1,1
581.22079296704,6211.81573632474,1,1
580.437354875103,6211.8163004782,1,1
579.57830025771,6211.89165149709,1,1
578.607166735163,6211.96761309552,1,1
577.785290179944,6212.04269697541,1,1
576.815473993016,6212.15439005864,1,1
575.843870354472,6212.15501060266,1,1
574.91096161341,6212.11868447358,1,1
573.902536533368,6212.26944043986,1,1
573.006399843201,6212.30632298969,1,1
571.474979416481,6212.41948515585,1,1
570.467112035928,6212.49541866349,1,1
569.421158620196,6212.45843618659,1,1
568.338815558296,6212.49677044381,1,1
567.06893282381,6212.4967010029,1,1
566.060232175395,6212.3855521637,1,1
565.389101013711,6212.19954106145,1,1
564.305420708435,6212.01248348357,1,1
563.334625256578,6211.63967912779,1,1
562.736412105213,6211.26575815472,1,1
562.139444188496,6210.93007690136,1,1
561.392334615203,6210.44377670679,1,1
560.084770482823,6209.69751464991,1,1
559.076481636237,6208.87551161799,1,1
558.366616637211,6207.97877800247,1,1
557.693947548695,6207.2682388412,1,1
557.208864077177,6206.89575142032,1,1
555.752313513238,6206.78409342919,1,1
555.267396330368,6207.26998050717,1,1
554.894361918406,6207.71916844124,1,1
554.222230004905,6208.42990918717,1,1
553.550279591308,6209.06607191901,1,1
552.953276276021,6209.81327025828,1,1
552.206251110827,6210.63680885333,1,1
551.534356797963,6211.08471442424,1,1
550.862029054364,6211.42190000581,1,1
550.003302398954,6211.61016001243,1,1
549.443496496317,6211.68477322928,1,1
548.771019715586,6211.7229921769,1,1
548.099359658364,6211.68525622624,1,1
547.501780113335,6211.57376196772,1,1
546.754884158836,6211.46236659817,1,1
546.18609841499,6211.43072243797,1,1
546.083193653633,6211.42499708486,1,1
545.485269443291,6211.42542283616,1,1
544.776229317223,6211.68715957784,1,1
544.141791830742,6212.09925309693,1,1
543.693185399203,6212.47303800513,1,1
543.437687376658,6212.8778815002,1,1
543.24507669873,6213.18307442177,1,1
542.87270039937,6213.74491246772,1,1
542.462063043834,6214.34294877966,1,1
542.013492987807,6214.94186339051,1,1
540.856317124471,6216.47417986536,1,1
540.334261848563,6216.96131894148,1,1
539.550395467601,6217.85883954455,1,1
538.803264547029,6218.60696335781,1,1
538.168837144743,6219.09297518179,1,1
537.53425446599,6219.50478166995,1,1
536.637955844052,6219.9169095667,1,1
535.854372258559,6220.2529775027,1,1
535.218809058139,6220.47821197193,1,1
534.323502724368,6220.70240792071,1,1
533.502519120174,6220.88948316604,1,1
532.717672387357,6221.07707488839,1,1
531.597472041769,6221.22791495649,1,1
531.075161574639,6221.19098169801,1,1
530.215405069488,6221.26590755715,1,1
529.431453083953,6221.49098448217,1,1
528.871201912054,6221.60272158458,1,1
528.311661321368,6221.75268846492,1,1
526.669432701138,6222.50128489402,1,1
526.071285561621,6222.95064348789,1,1
525.548557664448,6223.17423130534,1,1
524.989162752445,6223.36155788402,1,1
524.092468419312,6223.69906867429,1,1
523.383323488308,6223.73635605884,1,1
522.823151442895,6223.73671870088,1,1
522.806790238105,6223.73673386018,1,1
521.927495918356,6223.73754529452,1,1
520.956030645744,6223.73819734087,1,1
520.171391136222,6223.7013497498,1,1
519.200627099488,6223.5521099945,1,1
518.19227261357,6223.06662393182,1,1
517.594639543836,6223.17874798223,1,1
516.848129496591,6223.55325423385,1,1
516.324940804933,6224.30141219186,1,1
515.952711436289,6225.01246055217,1,1
515.616583256597,6225.46085524743,1,1
514.944600344502,6226.096220573,1,1
514.421735627376,6226.35809381864,1,1
513.637942134092,6226.80726182322,1,1
512.368099910109,6227.40672448791,1,1
511.472386096318,6227.70609459587,1,1
510.688270338582,6227.74400215692,1,1
510.090608995258,6227.81810215621,1,1
509.119712432616,6228.00614405916,1,1
508.335644272277,6228.04359793794,1,1
507.663271061374,6228.11921649285,1,1
506.953645923898,6228.41861354005,1,1
506.356866284251,6228.68006238109,1,1
505.79690652135,6229.01682558379,1,1
505.274736246457,6229.50357168989,1,1
504.825655589731,6229.91485054843,1,1
504.378383676513,6230.43873740869,1,1
503.706747599607,6231.2982704653,1,1
503.183938853747,6232.08378198724,1,1
502.325443600221,6233.13151912749,1,1
501.728401931279,6233.91589515871,1,1
501.20532857942,6234.47782085967,1,1
500.309117534542,6234.8895032612,1,1
499.673877887091,6235.0020509113,1,1
498.47907234913,6235.07658610445,1,1
497.732366037676,6235.04042189825,1,1
497.098068261558,6235.00302272288,1,1
496.537533175057,6235.0034409552,1,1
495.940191288168,6235.07827236234,1,1
495.305142513714,6235.26616492096,1,1
494.782765407355,6235.49048833407,1,1
493.886706852665,6236.12605324474,1,1
493.140298210826,6236.79931371902,1,1
492.393289727967,6237.02432486963,1,1
491.720639086802,6237.06123505916,1,1
491.048929085712,6237.09948348604,1,1
490.264551165967,6236.98748037722,1,1
489.442999212217,6236.80128567577,1,1
488.696499334251,6236.42832863048,1,1
488.135413276337,6236.16702238648,1,1
487.612810305227,6235.8301232321,1,1
486.568004355321,6235.38237005657,1,1
485.521943277763,6235.15906983973,1,1
484.476405869475,6235.15933619947,1,1
483.803827607831,6235.27179726487,1,1
483.169168488049,6235.38467577302,1,1
482.571388310484,6235.53394127365,1,1
481.898983856695,6235.64669644094,1,1
480.96619938242,6236.09617210668,1,1
480.480859373522,6236.8061414357,1,1
479.995739164646,6237.51622802325,1,1
479.622314769253,6238.2639854129,1,1
479.436075955249,6239.01173285766,1,1
479.287052707524,6240.20767601883,1,1
479.174598036245,6240.76910514932,1,1
479.100775220824,6241.51633138286,1,1
478.951745320793,6242.67581432704,1,1
478.839792038211,6243.31112856392,1,1
478.652814940277,6244.02073630037,1,1
478.616316987635,6245.03057621834,1,1
478.57894790948,6245.85318901691,1,1
478.467165828183,6246.67539061997,1,1
478.355398147523,6247.49752560108,1,1
478.355872141229,6249.06768952983,1,1
478.356240798761,6249.70333920181,1,1
478.31907573066,6250.52513205671,1,1
478.207865417945,6251.42288603441,1,1
478.09522186968,6252.05777817269,1,1
477.946762697384,6252.84321689176,1,1
477.72240747535,6253.47879329315,1,1
477.461060987013,6254.26396305744,1,1
477.088462794733,6255.31093108799,1,1
476.677392717966,6256.17048146102,1,1
476.266625672452,6256.73152922421,1,1
475.706949850999,6257.03062791924,1,1
475.221966423865,6257.40537758396,1,1
474.773714973741,6257.77868862323,1,1
474.28801431002,6258.15318287933,1,1
473.616772262814,6258.60148288655,1,1
472.944580122987,6258.90079311732,1,1
472.346773868776,6259.20062788015,1,1
471.413401191131,6259.61188890418,1,1
470.591979245506,6259.87487646016,1,1
469.321931281816,6260.21125859665,1,1
468.65048104966,6260.28618619478,1,1
467.977296907446,6260.36130287856,1,1
467.30539689301,6260.47433957643,1,1
466.5212729047,6260.54962789613,1,1
465.662731489332,6260.69877537877,1,1
464.990850965311,6260.70001059697,1,1
464.355722870638,6260.81193288984,1,1
463.534588122521,6261.14845977009,1,1
462.97382871089,6261.48533561563,1,1
462.376678748378,6261.74752516669,1,1
461.704223280924,6261.97180354006,1,1
460.808928574262,6262.15923281271,1,1
459.987179609184,6262.38384983878,1,1
459.352369906657,6262.49693247715,1,1
458.679996862563,6262.60916546652,1,1
457.932800672555,6262.64673154052,1,1
457.11144149681,6262.60909222507,1,1
456.439192108229,6262.53488892305,1,1
454.870618442189,6262.01247673562,1,1
454.198284189434,6261.86383404572,1,1
453.339437848808,6261.67749932709,1,1
452.442498288713,6261.45348384989,1,1
451.845575391303,6261.34135146487,1,1
451.061682212794,6261.23015471254,1,1
450.31379978218,6261.08045320948,1,1
449.641992447232,6261.0807969511,1,1
448.446636341968,6261.38010938058,1,1
447.775599895035,6262.05416937367,1,1
447.290309230475,6262.76339995249,1,1
446.730617553177,6263.73565997812,1,1
446.058407238932,6264.4843858296,1,1
445.572513954085,6264.82013482833,1,1
445.087319970002,6265.19500810823,1,1
444.602306152215,6265.64342852615,1,1
444.191464180704,6266.09175136598,1,1
443.780780786481,6266.6904045556,1,1
443.444478608039,6267.36290176214,1,1
442.884705244258,6268.22311722133,1,1
442.026396581832,6269.04634827412,1,1
441.578157401947,6269.45768276563,1,1
441.017893138856,6269.83195049745,1,1
440.532541585509,6270.13055864161,1,1
439.972359038298,6270.43024876262,1,1
439.188851208279,6270.65502707415,1,1
438.479588521041,6270.87895337472,1,1
437.582863060378,6271.10361239222,1,1
436.798529304755,6271.25331120042,1,1
436.200999005008,6271.29120583059,1,1
435.118585788765,6271.44148650782,1,1
434.520711453406,6271.51655123917,1,1
433.736728381552,6271.55427179748,1,1
433.063880664382,6271.62947192689,1,1
432.392680690787,6271.74165702311,1,1
431.458608108486,6271.89224670572,1,1
430.674317209617,6271.96746123625,1,1
429.964725182931,6272.19197911999,1,1
429.442676786262,6272.41643451923,1,1
428.583257632366,6272.9778801956,1,1
427.687273269121,6273.57541558745,1,1
427.014689167477,6273.91191585189,1,1
426.3050021952,6274.21138126071,1,1
425.708593397428,6274.5480538085,1,1
425.222917679949,6274.84757463476,1,1
424.70002308549,6275.14736191546,1,1
424.17759972624,6275.37164228739,1,1
423.318169691264,6275.70785366689,1,1
422.758194727923,6275.96951300424,1,1
421.824449934099,6276.12053309365,1,1
420.966118062579,6276.49377300281,1,1
420.330816794564,6276.71852580845,1,1
419.43536348407,6276.90591260152,1,1
418.613326058229,6277.05632487799,1,1
417.903439736308,6277.09349006376,1,1
417.269039369158,6277.16837015467,1,1
416.634256823756,6277.16854965789,1,1
415.92505581234,6277.24386189703,1,1
415.066105098776,6277.13199261124,1,1
413.422583169657,6276.53559441601,1,1
412.67598128645,6276.16241027285,1,1
411.929048226061,6275.7880359491,1,1
411.256124171006,6275.414754233,1,1
410.546817689392,6274.96637946491,1,1
410.061196346718,6274.55622970251,1,1
409.575415632409,6274.14571090123,1,1
408.977722881064,6273.54691948176,1,1
408.455454663839,6273.06172348814,1,1
407.857652262259,6272.42703513049,1,1
407.222450273388,6271.67938684747,1,1
406.588042896167,6271.23126155734,1,1
405.915073365081,6270.74628475934,1,1
405.167890212906,6270.26052805546,1,1
404.234381580437,6269.58797442367,1,1
403.412575805219,6269.140329329,1,1
402.927332026401,6268.76618816068,1,1
402.404255203731,6268.46733264076,1,1
401.881651788065,6267.94425065598,1,1
401.432615148175,6267.60806769967,1,1
400.611585573516,6266.82364392779,1,1
399.304216159519,6265.81564058558,1,1
398.258056851834,6265.77826091492,1,1
397.735792063271,6266.00367673766,1,1
397.100788530746,6266.19031273885,1,1
396.50355635697,6266.19046019279,1,1
395.793658306073,6266.15352104452,1,1
394.897825153081,6266.45312822586,1,1
394.26292037442,6267.20044877527,1,1
393.628411086824,6267.87357891703,1,1
392.993954767088,6268.17339628397,1,1
392.321992513451,6268.50989616782,1,1
391.611882659991,6269.10836266482,1,1
391.238854423364,6269.93102012778,1,1
390.82835111033,6270.4539963444,1,1
390.491966838649,6270.97714451828,1,1
390.006957751339,6271.80029092331,1,1
389.708427969241,6272.43509935296,1,1
389.409541386633,6273.48207605719,1,1
389.110611876283,6274.37949058979,1,1
388.662896569231,6275.91172409175,1,1
388.364111606347,6276.6966356738,1,1
388.177692012897,6277.2954929622,1,1
387.954786647538,6277.89279994841,1,1
387.656086351691,6278.5286365713,1,1
387.282257722424,6279.46304702918,1,1
386.908994916013,6280.0988484358,1,1
386.498132835144,6280.65878196763,1,1
386.124802982672,6281.14560597979,1,1
385.714323352869,6281.74381070577,1,1
385.191975288905,6282.45396977492,1,1
384.705764330811,6283.3505184732,1,1
384.33286869612,6283.87439822135,1,1
384.033971374303,6284.3601783478,1,1
383.586286743622,6284.80929730713,1,1
383.100515027083,6285.29481566299,1,1
382.690600160132,6285.78082964899,1,1
381.943029836044,6286.49216334802,1,1
381.421021456686,6286.94027963989,1,1
380.898339169855,6287.42626269802,1,1
379.889666653916,6288.3616545043,1,1
379.217486547477,6288.99662279146,1,1
378.508432781384,6289.48279497165,1,1
377.723569547475,6289.85783177248,1,1
377.089090860501,6290.23157955155,1,1
376.00670861176,6290.64337410743,1,1
375.408744665141,6290.79234577517,1,1
374.625459633141,6291.01754719043,1,1
373.915107987821,6291.27936356953,1,1
373.093647664454,6291.50347351685,1,1
372.384653210033,6291.61636617981,1,1
371.674651858735,6291.72815503167,1,1
370.964813814397,6291.84127409645,1,1
370.180951200247,6291.91697084244,1,1
369.471303584573,6291.91651651079,1,1
368.72464429237,6291.95473872698,1,1
367.828148973679,6291.80570400571,1,1
366.968836864748,6291.61880199926,1,1
366.184940906682,6291.43215094232,1,1
365.438402941193,6291.24572505588,1,1
363.832593276589,6291.32100310349,1,1
362.973403861772,6291.80797880783,1,1
362.749449888103,6292.44246613479,1,1
362.563321242662,6293.33975679401,1,1
362.599937820795,6294.08729568166,1,1
362.712507603678,6294.872305139,1,1
362.750497409542,6295.5450044846,1,1
362.787814047431,6296.25556810069,1,1
362.825317417114,6297.11403346885,1,1
362.862263833775,6297.78676757941,1,1
362.78805259415,6298.42197097622,1,1
362.750722597892,6299.13278349771,1,1
362.82514718008,6299.69298936255,1,1
363.012383590862,6300.51547567142,1,1
363.19910163787,6301.26244159455,1,1
363.535555170793,6302.12252438997,1,1
363.94616791646,6302.94499461434,1,1
364.244580519938,6303.72946796475,1,1
364.506492136056,6304.36479264193,1,1
364.805110410146,6305.33538376916,1,1
364.918407225989,6306.04562788465,1,1
364.955503057704,6307.12936924567,1,1
365.030062991503,6308.51264694925,1,1
364.917892494079,6309.1847333527,1,1
364.620238730632,6310.38084267536,1,1
364.432577991869,6311.12892388966,1,1
364.283852902933,6311.72657992763,1,1
364.022736655066,6312.5493202212,1,1
363.72417617885,6313.22203814145,1,1
363.462205927201,6313.93223781382,1,1
363.089257954464,6314.67969487752,1,1
362.60449824893,6315.24047439286,1,1
362.156278405192,6315.72660694464,1,1
361.633281455775,6316.13838629667,1,1
361.109804578739,6316.58678866039,1,1
360.176732419107,6317.22195670723,1,1
359.504897097387,6317.74613324218,1,1
358.795072626026,6318.38177627945,1,1
358.235643726586,6318.79311814417,1,1
357.313933176359,6319.43415522371,1,1
356.979609130034,6319.8566450947,1,1
356.852259122151,6320.06376108473,1,1
356.665963178884,6320.36216456663,1,1
356.403839496272,6320.77458365406,1,1
355.89760174794,6321.58220894393,1,1
355.340791456163,6322.36700352282,1,1
354.764200169488,6323.08544218374,1,1
354.126895789889,6323.83758375219,1,1
353.639796512039,6324.34610048206,1,1
352.563906947456,6325.31462577678,1,1
351.629910373703,6325.88268984041,1,1
350.440869178993,6326.20516555581,1,1
349.547405697172,6326.34806926592,1,1
348.528064075742,6326.44432527814,1,1
347.931012475922,6326.43050252003,1,1
347.178447197267,6326.19639685018,1,1
346.497072032752,6325.76047059962,1,1
346.012802030889,6325.24668181396,1,1
345.629305508813,6324.75640202067,1,1
345.071616876827,6324.29354870186,1,1
344.240552107142,6323.83546946462,1,1
343.586339565189,6323.52472793775,1,1
342.914701773751,6323.56377828196,1,1
342.469166187561,6323.67208205226,1,1
341.878423560328,6324.03338532146,1,1
341.240630568995,6324.49431208393,1,1
340.877171178277,6324.95077578189,1,1
340.56292999546,6325.40624896544,1,1
340.203637157606,6326.08662601787,1,1
339.915499398162,6326.61681612057,1,1
339.434596899617,6327.44907440982,1,1
338.95785909135,6328.4572084085,1,1
338.672028028594,6329.06098184938,1,1
338.191677736516,6329.94353851404,1,1
337.809374446223,6330.72413994058,1,1
337.282620477526,6331.7332385281,1,1
336.821537547265,6332.26538947775,1,1
335.943527510044,6333.15716823352,1,1
335.284324650551,6333.79392264402,1,1
334.646103954864,6334.25518981517,1,1
334.083705742471,6334.74028105924,1,1
333.445776025641,6335.22638202044,1,1
332.711406926364,6335.81562998393,1,1
332.247380575518,6336.27447985046,1,1
331.63466652327,6336.7351966907,1,1
331.001907352657,6337.42219199277,1,1
330.593690280643,6338.12857250337,1,1
330.534069240623,6338.90353550422,1,1
330.599885235225,6339.64991498484,1,1
330.663500768574,6340.29778276602,1,1
330.600200343939,6340.84799333087,1,1
330.413586436415,6341.47510940808,1,1
330.178286620912,6342.1281122868,1,1
329.8718840088,6342.95748033122,1,1
329.738822644036,6343.75886145428,1,1
329.706515858321,6344.58290385656,1,1
329.847182429757,6345.32792916879,1,1
330.110216981256,6346.04620670611,1,1
330.426237984913,6346.86348935534,1,1
330.817784418394,6347.72783841587,1,1
331.135616145924,6348.61867924393,1,1
331.292800008606,6348.96552606942,1,1
331.686333886553,6349.93022434427,1,1
331.927133515344,6350.72386993659,1,1
332.220900525751,6351.69012557371,1,1
332.358726402706,6352.33668214693,1,1
332.523461602756,6353.0319096657,1,1
332.662583473159,6353.77748752089,1,1
332.807894053586,6354.72218865505,1,1
332.934545076536,6356.06688690845,1,1
333.034620185065,6357.2361883223,1,1
333.104755776699,6358.25751802198,1,1
333.041766719605,6358.80856536408,1,1
332.887412002497,6359.75872187523,1,1
332.724276148105,6360.28624084997,1,1
332.468857592572,6361.16486326321,1,1
332.140556968552,6362.14472026046,1,1
331.882183950735,6362.89725673285,1,1
331.551917078052,6363.77816585537,1,1
331.193881895366,6364.55874094772,1,1
330.788473483017,6365.39010660575,1,1
330.404660161517,6366.09613503058,1,1
329.974019546254,6366.95332785639,1,1
329.66325047694,6367.53347206985,1,1
329.427367225655,6368.21213691297,1,1
329.288576048776,6368.68818069676,1,1
329.148901385005,6369.16560408233,1,1
329.062243914671,6369.78997666572,1,1
328.952412553006,6370.5157409549,1,1
328.821449524619,6371.39202830935,1,1
328.732478822304,6371.89280829344,1,1
328.473317610623,6372.59676899256,1,1
328.234172626478,6373.07501568516,1,1
327.923643220739,6373.73017159782,1,1
327.563586170102,6374.33642529586,1,1
327.105496807391,6375.06892803235,1,1
326.690771197213,6375.52709638448,1,1
326.32744706155,6375.98392983115,1,1
325.864700072118,6376.49188347719,1,1
325.556423360724,6376.7850728855,1,1
325.328113794873,6377.00220920261,1,1
324.886769296183,6377.38555687228,1,1
324.496511019419,6377.74131899889,1,1
324.055091049105,6378.07592074244,1,1
323.563577200976,6378.43482316188,1,1
323.098686777744,6378.79397606712,1,1
322.757008958143,6379.12523750592,1,1
322.093687953706,6379.5879661416,1,1
321.554194244841,6379.97391469638,1,1
320.963440037622,6380.33416580787,1,1
320.619169807374,6380.51689473987,1,1
320.396027321339,6380.62033282609,1,1
319.768622111153,6381.26473017374,1,1
319.516384652549,6381.66247236839,1,1
319.342589640254,6382.29919817526,1,1
319.033603856783,6383.28598347115,1,1
318.535491466087,6384.19018282201,1,1
318.192442031327,6384.73629776934,1,1
317.86182705307,6385.25253092677,1,1
317.302040031799,6386.05129186819,1,1
317.189466711017,6387.00092761706,1,1
317.334924667617,6387.81471790662,1,1
317.322320643801,6388.52890144043,1,1
317.241795456168,6389.7386339133,1,1
317.029451320905,6390.77743385909,1,1
316.854499664785,6391.34841597005,1,1
316.542675341271,6392.50270282037,1,1
316.170179894191,6393.39829913063,1,1
315.826261330791,6394.17993161402,1,1
315.43385058849,6394.85235846401,1,1
314.995476624427,6395.41630565133,1,1
314.407527778527,6395.99405339371,1,1
313.711559135816,6396.61810584141,1,1
313.228503810764,6397.11084004433,1,1
312.912076717916,6397.77668030057,1,1
312.806606302528,6398.72489876179,1,1
312.550599394867,6399.23526914188,1,1
312.264643612671,6399.82360179807,1,1
311.981390579572,6400.44924583162,1,1
311.661060712491,6401.07835837095,1,1
311.225728828785,6401.67970775675,1,1
310.816968741896,6402.16586521532,1,1
310.565020089283,6402.71280379166,1,1
310.327739392459,6403.86047959952,1,1
310.222333050663,6404.80843427358,1,1
309.925489884638,6405.80495796242,1,1
309.832938195193,6406.54307089071,1,1
309.783774923929,6407.44498249911,1,1
309.757317265245,6408.07872903387,1,1
310.132587670836,6408.49702075135,1,1
310.414869942054,6407.87165425816,1,1
310.553247214075,6407.2964408877,1,1
310.806135502763,6406.33427808764,1,1
311.052535096448,6405.71275451833,1,1
311.941047448445,6405.14635915503,1,1
312.683075217207,6405.04370081085,1,1
313.411858389734,6404.7921326269,1,1
313.911691692836,6404.07229357852,1,1
314.155145931778,6403.41333617202,1,1
314.363150318249,6402.79384605909,1,1
314.64662598738,6402.16879035299,1,1
314.902546365892,6401.65724920529,1,1
315.432189464516,6401.27405824429,1,1
316.090014517557,6401.06578363803,1,1
316.747048408058,6400.85852735418,1,1
318.072627946986,6400.3136830947,1,1
318.943302588843,6400.2154210163,1,1
319.605016188989,6400.1712727681,1,1
320.893370480524,6399.94209582711,1,1
321.254218198165,6399.88695857252,1,1
321.468709168673,6399.85748687785,1,1
321.75399770166,6399.82148864078,1,1
322.06574588497,6399.74863868582,1,1
322.534930359798,6399.64889025831,1,1
323.12590544283,6399.46344734672,1,1
324.149652634741,6399.07086354433,1,1
324.862543732247,6398.70902407003,1,1
325.787988307544,6398.24754528872,1,1
326.438848811918,6397.88060276929,1,1
327.195418553682,6397.44465028542,1,1
327.858935817759,6397.00381042291,1,1
328.420503132675,6396.71332339267,1,1
328.662641171631,6396.55715616321,1,1
329.192997626546,6396.42884606036,1,1
330.190235137679,6396.4824459645,1,1
331.062620964219,6396.51518690944,1,1
332.008404710313,6396.49574385181,1,1
332.629869030949,6396.43206421295,1,1
333.101092907752,6396.34799204235,1,1
333.967539201326,6396.08055744577,1,1
334.684837145376,6395.84154025386,1,1
335.671688658193,6395.39648321407,1,1
336.236684166273,6395.03601020191,1,1
336.95096953317,6394.64702891511,1,1
337.668471653602,6394.38216202571,1,1
338.164622179918,6394.32186525475,1,1
